Date,Location Key,Input Order,City,State/Region,Country,Timezone,Geoname ID,Selected Drik Location,Samvatsara,Ayana,Ritu,Amanta Maasa,Paksha,Tithi,Vaara,Nakshatra,Yoga,Karana,Sooryodaya,Month Page URL,Day Page URL,Stored At,Source Run Mode
2026-08-01,geoname:1256525|city:shiliguri,13,Shiliguri,West Bengal,India,Asia/Kolkata,1256525,Shiliguri,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,05:01 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1256525&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1279186|city:aizawl,14,Aizawl,Mizoram,India,Asia/Kolkata,1279186,Aizawl,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,04:49 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1279186&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1271631|city:gangtok,15,Gangtok,Sikkim,India,Asia/Kolkata,1271631,Gangtok,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,compatibility report; Shatabhisha upto 08:45 PM; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,04:59 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1271631&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1256287|city:silchar,16,Silchar,Assam,India,Asia/Kolkata,1256287,Silchar,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,compatibility report; Shatabhisha upto 08:45 PM; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,04:47 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1256287&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1272648|city:dibrugarh,17,Dibrugarh,Assam,India,Asia/Kolkata,1272648,Dibrugarh,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,04:34 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1272648&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1269771|city:imphal,18,Imphal,Manipur,India,Asia/Kolkata,1269771,Imphal,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,compatibility report; Shatabhisha upto 08:45 PM; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,04:42 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269771&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1272552|city:dimapur,19,Dimapur,Nagaland,India,Asia/Kolkata,1272552,Dimapur,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,04:41 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1272552&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1269655|city:itanagar,20,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,Itanagar,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,04:40 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269655&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1264521|city:madurai,21,Madurai,Tamil Nadu,India,Asia/Kolkata,1264521,Madurai,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:07 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1264521&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1265683|city:kumbakonam,22,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,Kumbakonam,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; compatibility report; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:01 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1265683&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1274256|city:chidambaram,23,Chidambaram,Tamil Nadu,India,Asia/Kolkata,1274256,Chidambaram,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,guide book; Shatabhisha upto 08:45 PM; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,05:59 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1274256&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1268159|city:kanchipuram,24,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,Kanchipuram,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; compatibility report; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,05:57 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1268159&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1254388|city:srirangam,25,Srirangam,Tamil Nadu,India,Asia/Kolkata,1254388,Tiruchirappalli,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:04 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1254388&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1270603|city:guruvayur,26,Guruvayur,Kerala,India,Asia/Kolkata,1270603,Guruvayur,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; compatibility report; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:15 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1270603&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1260546|city:pandharpur,27,Pandharpur,Maharashtra,India,Asia/Kolkata,1260546,Pandharpur,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:07 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1260546&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1266285|city:kolhapur,28,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,Kolhapur,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:13 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1266285&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1262180|city:nagpur,29,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,Nagpur,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,guide book; Shatabhisha upto 08:45 PM; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,05:47 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1262180&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1253102|city:visakhapatnam,30,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Visakhapatnam,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,05:36 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1253102&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:292223|city:dubai,31,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Dubai,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 09:37 PM,Shaniwara,Shatabhisha upto 07:15 PM,Shobhana upto 09:53 PM,Vanija upto 09:22 AM; Vishti upto 09:37 PM,05:47 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=292223&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:290030|city:doha,32,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Doha,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 08:37 PM,Shaniwara,Shatabhisha upto 06:15 PM; guide book,Shobhana upto 08:53 PM,Vanija upto 08:22 AM; Vishti upto 08:37 PM,05:01 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=290030&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:2657896|city:zurich,33,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Zurich,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 07:37 PM,Shaniwara,Shatabhisha upto 05:15 PM; guide book; compatibility report,Shobhana upto 07:53 PM,Vanija upto 07:22 AM; Vishti upto 07:37 PM,06:04 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=2657896&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:2928751|city:esslingen,34,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Esslingen,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 07:37 PM,Shaniwara,Shatabhisha upto 05:15 PM; guide book; compatibility report,Shobhana upto 07:53 PM,Vanija upto 07:22 AM; Vishti upto 07:37 PM,05:56 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=2928751&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1278094|city:ayodhya,35,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Ajodhya,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,05:26 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1278094&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:5131614|city:pittsford,36,Pittsford,New York,United States,America/New_York,5131614,Pittsford,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 01:37 PM,Shaniwara,Shatabhisha upto 11:15 AM; guide book; compatibility report,Shobhana upto 01:53 PM,"Vishti upto 01:37 PM; Bava upto 01:44 AM, Aug 02",06:01 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5131614&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:5119251|city:greece,37,Greece,New York,United States,America/New_York,5119251,Greece,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 01:37 PM,Shaniwara,Shatabhisha upto 11:15 AM; compatibility report,Shobhana upto 01:53 PM,"Vishti upto 01:37 PM; Bava upto 01:44 AM, Aug 02",06:01 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5119251&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:5140405|city:syracuse,38,Syracuse,New York,United States,America/New_York,5140405,Syracuse,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 01:37 PM,Shaniwara,Shatabhisha upto 11:15 AM; compatibility report; guide book,Shobhana upto 01:53 PM,"Vishti upto 01:37 PM; Bava upto 01:44 AM, Aug 02",05:55 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5140405&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:4256038|city:columbus,39,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Columbus,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 01:37 PM,Shaniwara,Shatabhisha upto 11:15 AM; guide book,Shobhana upto 01:53 PM,"Vishti upto 01:37 PM; Bava upto 01:44 AM, Aug 02",06:44 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4256038&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:4487042|city:raleigh,40,Raleigh,North Carolina,United States,America/New_York,4487042,Raleigh,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 01:37 PM,Shaniwara,Shatabhisha upto 11:15 AM; compatibility report; guide book,Shobhana upto 01:53 PM,"Vishti upto 01:37 PM; Bava upto 01:44 AM, Aug 02",06:22 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4487042&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:4460243|city:charlotte,41,Charlotte,North Carolina,United States,America/New_York,4460243,Charlotte,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 01:37 PM,Shaniwara,compatibility report; Shatabhisha upto 11:15 AM; guide book,Shobhana upto 01:53 PM,"Vishti upto 01:37 PM; Bava upto 01:44 AM, Aug 02",06:32 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4460243&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1277333|city:bengaluru,42,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Bengaluru,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,compatibility report; Shatabhisha upto 08:45 PM; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:05 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1277333&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1262321|city:mysuru,43,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Mysuru,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,compatibility report; Shatabhisha upto 08:45 PM; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:10 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1262321&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1262321|city:t_narasipura,44,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,Mysuru,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:10 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1262321&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1263780|city:mangalore,45,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Mangalore,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:16 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1263780&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1253952|city:udupi,46,Udupi,Karnataka,India,Asia/Kolkata,1253952,Udipi,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:16 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1253952&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1255364|city:surat,47,Surat,Gujarat,India,Asia/Kolkata,1255364,Surat,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,compatibility report; Shatabhisha upto 08:45 PM,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:12 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1255364&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1259229|city:pune,48,Pune,Maharashtra,India,Asia/Kolkata,1259229,Pune,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,guide book; Shatabhisha upto 08:45 PM; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:12 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1259229&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1253573|city:vadodara,49,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Baroda,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,06:09 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1253573&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:1269843|city:hyderabad,50,Hyderabad,Telangana,India,Asia/Kolkata,1269843,Hyderabad,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 11:07 PM,Shaniwara,Shatabhisha upto 08:45 PM; guide book; compatibility report,Shobhana upto 11:23 PM,Vanija upto 10:52 AM; Vishti upto 11:07 PM,05:55 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1269843&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
2026-08-01,geoname:5134086|city:rochester,51,Rochester,New York,United States,America/New_York,5134086,Rochester,Parabhava,Dakshinayana,Grishma (Summer),Ashadha,Krishna Paksha,Tritiya upto 01:37 PM,Shaniwara,Shatabhisha upto 11:15 AM; compatibility report; guide book,Shobhana upto 01:53 PM,"Vishti upto 01:37 PM; Bava upto 01:44 AM, Aug 02",06:01 AM,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5134086&date=01/08/2026,,2026-08-20T15:24:13-04:00,BOOTSTRAP_DAILY_TEXT
