Place Key,City,State/Region,Country,Timezone,Geoname ID,Ekadashi Name,Ekadashi Type,Condition Code,Upavaasa Date 1,Upavaasa Date 2,Parana Date,Parana Start,Parana End,Parana Branch,Parana Tithi Rule,Hari Vasara End,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message
geoname:4684888,Dallas,Texas,United States,America/Chicago,4684888,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:47 AM,09:29 AM,PRATAH,DWADASHI,05:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:47 AM to 09:29 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:47 AM to 09:29 AM"
geoname:5119251,Greece,New York,United States,America/New_York,5119251,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:48 AM,09:00 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:00 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:00 AM"
geoname:4699066,Houston,Texas,United States,America/Chicago,4699066,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:46 AM,09:26 AM,PRATAH,DWADASHI,05:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:46 AM to 09:26 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:46 AM to 09:26 AM"
geoname:4634946,Knoxville,Tennessee,United States,America/New_York,4634946,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:50 AM,09:34 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:50 AM to 09:34 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:50 AM to 09:34 AM"
geoname:4922462,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:53 AM,09:41 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:53 AM to 09:41 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:53 AM to 09:41 AM"
geoname:5368361,Los Angeles,California,United States,America/Los_Angeles,5368361,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:10 AM,08:53 AM,PRATAH,DWADASHI,03:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:10 AM to 08:53 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:10 AM to 08:53 AM"
geoname:4644585,Nashville,Tennessee,United States,America/Chicago,4644585,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:01 AM,08:46 AM,PRATAH,DWADASHI,05:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:01 AM to 08:46 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:01 AM to 08:46 AM"
geoname:5099836,New Jersey,New Jersey,United States,America/New_York,5099836,Kamika Ekadashi,Dashami Viddha Ekadashi,DASHAMI_VIDDHA,2026-08-09,,2026-08-10,06:02 AM,08:50 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,06:48 AM,2026-08-08,COMPLETE,2026-08-08,VIDDHA_NO_FAST,Kamika Ekadashi,"Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 06:02 AM to 08:50 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 09-Aug-26 on Dwadashi.,"Kamika Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 09-Aug-26 on Dwadashi. Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 06:02 AM to 08:50 AM"
geoname:5128581,New York,New York,United States,America/New_York,5128581,Kamika Ekadashi,Dashami Viddha Ekadashi,DASHAMI_VIDDHA,2026-08-09,,2026-08-10,06:02 AM,08:50 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,06:48 AM,2026-08-08,COMPLETE,2026-08-08,VIDDHA_NO_FAST,Kamika Ekadashi,"Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 06:02 AM to 08:50 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 09-Aug-26 on Dwadashi.,"Kamika Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 09-Aug-26 on Dwadashi. Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 06:02 AM to 08:50 AM"
geoname:4167147,Orlando,Florida,United States,America/New_York,4167147,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:52 AM,09:32 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:52 AM to 09:32 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:52 AM to 09:32 AM"
geoname:4560349,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:48 AM,08:55 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 08:55 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 08:55 AM"
geoname:5308655,Phoenix,Arizona,United States,America/Phoenix,5308655,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,05:47 AM,08:30 AM,PRATAH,DWADASHI,03:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 05:47 AM to 08:30 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 05:47 AM to 08:30 AM"
geoname:5131614,Pittsford,New York,United States,America/New_York,5131614,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:48 AM,08:59 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 08:59 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 08:59 AM"
geoname:5383527,Placentia,California,United States,America/Los_Angeles,5383527,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:09 AM,08:52 AM,PRATAH,DWADASHI,03:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:09 AM to 08:52 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:09 AM to 08:52 AM"
geoname:4487042,Raleigh,North Carolina,United States,America/New_York,4487042,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:48 AM,09:13 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:13 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:13 AM"
geoname:4781708,Richmond,Virginia,United States,America/New_York,4781708,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:48 AM,09:07 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:07 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:07 AM"
geoname:5134086,Rochester,New York,United States,America/New_York,5134086,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:48 AM,09:00 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:00 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:00 AM"
geoname:5391959,San Francisco,California,United States,America/Los_Angeles,5391959,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:20 AM,09:06 AM,PRATAH,DWADASHI,03:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:20 AM to 09:06 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:20 AM to 09:06 AM"
geoname:5809844,Seattle,Washington,United States,America/Los_Angeles,5809844,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,05:58 AM,08:53 AM,PRATAH,DWADASHI,03:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 05:58 AM to 08:53 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 05:58 AM to 08:53 AM"
geoname:5139865,Stonybrook,New York,United States,America/New_York,5139865,Kamika Ekadashi,Dashami Viddha Ekadashi,DASHAMI_VIDDHA,2026-08-09,,2026-08-10,05:58 AM,08:46 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,06:48 AM,2026-08-08,COMPLETE,2026-08-08,VIDDHA_NO_FAST,Kamika Ekadashi,"Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 05:58 AM to 08:46 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 09-Aug-26 on Dwadashi.,"Kamika Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 09-Aug-26 on Dwadashi. Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 05:58 AM to 08:46 AM"
geoname:5140405,Syracuse,New York,United States,America/New_York,5140405,Kamika Ekadashi,Dashami Viddha Ekadashi,DASHAMI_VIDDHA,2026-08-09,,2026-08-10,06:05 AM,08:55 AM,POST_DWADASHI_FAST_DWADASHI_OVER_BEFORE_SUNRISE,POST_DWADASHI_UPAVASA,06:48 AM,2026-08-08,COMPLETE,2026-08-08,VIDDHA_NO_FAST,Kamika Ekadashi,"Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 06:05 AM to 08:55 AM",**Do not observe Upavaasa today.** Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 09-Aug-26 on Dwadashi.,"Kamika Ekadashi. Do not observe Upavaasa today. Today's Ekadashi sunrise is Dashami Viddha because Ekadashi began during Arunodaya. No later valid Ekadashi sunrise occurs; observe Upavaasa on 09-Aug-26 on Dwadashi. Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 06:05 AM to 08:55 AM"
geoname:4174757,Tampa,Florida,United States,America/New_York,4174757,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:57 AM,09:36 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:57 AM to 09:36 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:57 AM to 09:36 AM"
geoname:6173331,Vancouver,British Columbia,Canada,America/Los_Angeles,6173331,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,05:56 AM,08:53 AM,PRATAH,DWADASHI,03:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 05:56 AM to 08:53 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 05:56 AM to 08:53 AM"
geoname:6182962,Windsor,Ontario,Canada,America/New_York,6182962,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-08,,2026-08-09,06:48 AM,09:23 AM,PRATAH,DWADASHI,06:48 AM,2026-08-08,COMPLETE,2026-08-08,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:23 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 08-Aug-26 | Parana: 09-Aug-26, 06:48 AM to 09:23 AM"
geoname:2078025,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-09,,2026-08-10,07:02 AM,09:10 AM,PRATAH,DWADASHI,08:18 PM,2026-08-08,COMPLETE,2026-08-09,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 07:02 AM to 09:10 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 07:02 AM to 09:10 AM"
geoname:1279290,Agartala,Tripura,India,Asia/Kolkata,1279290,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-09,,2026-08-10,04:58 AM,07:35 AM,PRATAH,DWADASHI,04:18 PM,2026-08-08,COMPLETE,2026-08-09,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 04:58 AM to 07:35 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 04:58 AM to 07:35 AM"
geoname:1279186,Aizawl,Mizoram,India,Asia/Kolkata,1279186,Kamika Ekadashi,Normal Ekadashi,NORMAL,2026-08-09,,2026-08-10,04:52 AM,07:29 AM,PRATAH,DWADASHI,04:18 PM,2026-08-08,COMPLETE,2026-08-09,UPAVASA_DAY_1,Kamika Ekadashi,"Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 04:52 AM to 07:29 AM",Normal Ekadashi. **Observe Upavaasa today.** Ekadashi began before Arunodaya and no two-day exception applies.,"Kamika Ekadashi. Normal Ekadashi. Observe Upavaasa today. Ekadashi began before Arunodaya and no two-day exception applies. Upavaasa: 09-Aug-26 | Parana: 10-Aug-26, 04:52 AM to 07:29 AM"
